Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Length
192.168.1.35,142.250.143.95,TCP,50571,443,54
192.168.1.35,142.250.143.95,TCP,50571,443,144
142.250.207.129,192.168.1.35,UDP,443,53453,82
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
192.168.1.35,142.250.207.129,UDP,53453,443,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.143.95,192.168.1.35,UDP,443,54938,67
192.168.1.35,142.250.207.129,UDP,53453,443,81
142.250.143.95,192.168.1.35,TCP,443,50571,1072
192.168.1.35,142.250.207.129,UDP,53453,443,82
192.168.1.35,142.250.207.129,TCP,49910,443,66
192.168.1.35,142.250.143.95,TCP,50571,443,54
192.168.1.35,142.250.207.129,UDP,53453,443,79
142.250.207.129,192.168.1.35,UDP,443,53453,1028
142.250.207.129,192.168.1.35,TCP,443,49910,66
192.168.1.35,142.250.207.129,TCP,49910,443,54
192.168.1.35,142.250.207.129,TCP,49910,443,1466
192.168.1.35,142.250.207.129,TCP,49910,443,409
192.168.1.35,142.250.207.129,UDP,53453,443,82
192.168.1.35,142.250.207.129,UDP,53453,443,125
192.168.1.35,142.250.207.129,UDP,53453,443,113
192.168.1.35,142.250.207.129,UDP,53453,443,1288
192.168.1.35,142.250.207.129,UDP,53453,443,452
208.95.112.1,192.168.1.35,TCP,80,50572,58
192.168.1.35,208.95.112.1,TCP,50572,80,54
192.168.1.35,208.95.112.1,TCP,50572,80,211
208.95.112.1,192.168.1.35,TCP,80,50572,54
142.250.207.129,192.168.1.35,UDP,443,53453,1035
142.250.207.129,192.168.1.35,UDP,443,53453,1007
142.250.207.129,192.168.1.35,UDP,443,53453,163
142.250.207.129,192.168.1.35,UDP,443,53453,65
142.250.207.129,192.168.1.35,TCP,443,49910,54
142.250.207.129,192.168.1.35,TCP,443,49910,54
192.168.1.35,142.250.207.129,UDP,53453,443,210
192.168.1.35,142.250.207.129,UDP,53453,443,75
192.168.1.35,142.250.143.95,UDP,54938,443,1292
192.168.1.35,142.250.207.129,UDP,53453,443,75
192.168.1.35,142.250.143.95,UDP,54938,443,1292
142.250.207.129,192.168.1.35,TCP,443,49910,1466
216.239.32.223,192.168.1.35,UDP,443,52958,221
142.250.207.129,192.168.1.35,TCP,443,49910,1466
142.250.143.102,192.168.1.35,UDP,443,60710,453
142.250.207.129,192.168.1.35,TCP,443,49910,1466
216.239.32.223,192.168.1.35,UDP,443,52958,992
192.168.1.35,142.250.207.129,TCP,49910,443,54
142.250.207.129,192.168.1.35,TCP,443,49910,1466
216.239.32.223,192.168.1.35,UDP,443,52958,163
142.250.207.129,192.168.1.35,TCP,443,49910,1466
216.239.32.223,192.168.1.35,TCP,443,58676,54
142.250.207.129,192.168.1.35,TCP,443,49910,1466
216.239.32.223,192.168.1.35,UDP,443,52958,69
142.250.207.129,192.168.1.35,TCP,443,49910,1466
216.239.32.223,192.168.1.35,TCP,443,58676,54
142.250.207.129,192.168.1.35,TCP,443,49910,930
192.168.1.35,216.239.32.223,UDP,52958,443,208
192.168.1.35,142.250.207.129,TCP,49910,443,54
216.239.32.223,192.168.1.35,TCP,443,58676,1466
192.168.1.35,142.250.207.129,TCP,49910,443,128
216.239.32.223,192.168.1.35,TCP,443,58676,1466
142.250.207.129,192.168.1.35,UDP,443,53453,70
192.168.1.35,216.239.32.223,TCP,58676,443,54
192.168.1.35,142.250.207.129,UDP,53453,443,74
142.250.207.129,192.168.1.35,UDP,443,53453,67
192.168.1.35,216.239.32.223,UDP,52958,443,75
192.168.1.35,216.239.32.223,UDP,52958,443,75
142.250.207.129,192.168.1.35,TCP,443,49910,1034
142.250.143.95,192.168.1.35,UDP,443,54938,365
192.168.1.35,216.239.32.223,UDP,52958,443,73
142.250.143.95,192.168.1.35,UDP,443,54938,63
216.239.32.223,192.168.1.35,TCP,443,58676,1466
192.168.1.35,142.250.143.95,UDP,54938,443,77
216.239.32.223,192.168.1.35,TCP,443,58676,1466
192.168.1.35,142.250.143.95,UDP,53144,443,1292
216.239.32.223,192.168.1.35,TCP,443,58676,170
192.168.1.35,142.250.143.95,UDP,53144,443,1292
192.168.1.35,216.239.32.223,TCP,58676,443,54
192.168.1.35,216.239.32.223,TCP,58676,443,144
192.168.1.35,142.250.143.95,UDP,53144,443,1292
192.168.1.35,142.250.143.102,UDP,60710,443,82
192.168.1.35,142.250.143.102,UDP,60710,443,125
192.168.1.35,142.250.143.95,UDP,53144,443,123
192.168.1.35,142.250.207.129,TCP,49910,443,54
192.168.1.35,142.250.143.102,UDP,60710,443,114
216.239.32.223,192.168.1.35,UDP,443,52958,435
216.239.32.223,192.168.1.35,UDP,443,52958,319
192.168.1.35,142.250.143.102,UDP,60710,443,1288
192.168.1.35,142.250.143.102,UDP,60710,443,1292
192.168.1.35,216.239.32.223,UDP,52958,443,77
192.168.1.35,142.250.143.102,UDP,60710,443,1292
142.250.143.95,192.168.1.35,UDP,443,53144,82
142.250.143.95,192.168.1.35,UDP,443,53144,82
192.168.1.35,142.250.143.102,UDP,60710,443,98
142.250.143.95,192.168.1.35,UDP,443,53144,1292
192.168.1.35,142.250.143.102,UDP,60710,443,113
208.95.112.1,192.168.1.35,TCP,80,61976,58
292
142.250.143.95,192.168.1.35,UDP,443,53144,1292
192.168.1.35,208.95.112.1,TCP,61976,80,54
142.250.143.95,192.168.1.35,UDP,443,53144,322
142.250.143.95,192.168.1.35,UDP,443,53144,1012
142.250.143.95,192.168.1.35,UDP,443,54938,66
142.250.143.102,192.168.1.35,UDP,443,60710,460
192.168.1.35,142.250.143.95,UDP,53144,443,120
192.168.1.35,142.250.143.102,UDP,60710,443,211
192.168.1.35,142.250.143.95,UDP,53144,443,73
142.250.143.102,192.168.1.35,TCP,443,52650,54
142.250.143.102,192.168.1.35,TCP,443,52650,54
192.168.1.35,142.250.143.95,UDP,53144,443,1288
192.168.1.35,142.250.143.95,UDP,53144,443,1292

192.168.1.35,142.250.143.102,TCP,52650,443,54
192.168.1.35,142.250.143.95,UDP,53144,443,1292
142.250.143.102,192.168.1.35,TCP,443,52650,2878
192.168.1.35,142.250.143.102,TCP,52650,443,54
192.168.1.35,142.250.143.95,UDP,53144,443,284
142.250.143.102,192.168.1.35,TCP,443,52650,812
192.168.1.35,142.250.143.95,UDP,53144,443,224
142.250.143.95,192.168.1.35,UDP,443,53144,67
192.168.1.35,142.250.143.102,TCP,52650,443,128
192.168.1.35,208.95.112.1,TCP,61976,80,214
216.239.32.223,192.168.1.35,UDP,443,52958,66
142.250.143.95,192.168.1.35,UDP,443,53144,162
208.95.112.1,192.168.1.35,TCP,80,61976,54
142.250.143.95,192.168.1.35,UDP,443,53144,67
142.250.143.95,192.168.1.35,UDP,443,54938,82
142.250.143.95,192.168.1.35,UDP,443,53144,67
142.250.143.95,192.168.1.35,UDP,443,54938,1292
142.250.143.95,192.168.1.35,UDP,443,53144,67
142.250.143.95,192.168.1.35,UDP,443,54938,1292
142.250.143.95,192.168.1.35,UDP,443,53144,71
142.250.143.95,192.168.1.35,UDP,443,54938,1292
192.168.1.35,142.250.143.95,UDP,53144,443,73
142.250.207.129,192.168.1.35,UDP,443,53453,1086
142.250.143.95,192.168.1.35,UDP,443,54938,1292
142.250.207.129,192.168.1.35,UDP,443,53453,64
142.250.143.95,192.168.1.35,UDP,443,54938,1292
192.168.1.35,142.250.207.129,UDP,53453,443,77
142.250.143.95,192.168.1.35,UDP,443,54938,1292
192.168.1.35,142.251.154.119,UDP,58851,443,1064
192.168.1.35,142.251.154.119,UDP,58851,443,236
192.168.1.35,142.250.143.95,UDP,54938,443,1292
192.168.1.35,142.250.143.95,UDP,54938,443,81
142.250.207.129,192.168.1.35,UDP,443,53453,66
216.239.32.223,192.168.1.35,TCP,443,58676,1052
192.168.1.35,208.95.112.1,TCP,61976,80,54
216.239.32.223,192.168.1.35,UDP,443,52958,67
192.168.1.35,142.251.154.119,UDP,58851,443,74
208.95.112.1,192.168.1.35,TCP,80,61976,54
142.250.143.102,192.168.1.35,UDP,443,60710,984
192.168.1.35,208.95.112.1,TCP,49911,80,66
142.250.143.102,192.168.1.35,UDP,443,60710,163
142.250.143.95,192.168.1.35,UDP,443,53144,894
142.250.143.95,192.168.1.35,UDP,443,53144,225
142.250.143.102,192.168.1.35,UDP,443,60710,65
192.168.1.35,142.250.143.102,UDP,60710,443,75
192.168.1.35,3.135.143.57,TCP,63952,443,55
192.168.1.35,142.250.143.102,UDP,60710,443,75
192.168.1.35,110.235.231.72,UDP,56925,53,75
192.168.1.35,142.250.143.95,UDP,54938,443,82
192.168.1.35,110.235.231.72,UDP,63693,53,75
192.168.1.35,142.250.143.95,TCP,50571,443,66
142.251.154.119,192.168.1.35,UDP,443,58851,1288
142.250.143.102,192.168.1.35,UDP,443,60710,65
142.251.154.119,192.168.1.35,UDP,443,58851,1292
142.250.143.102,192.168.1.35,UDP,443,60710,69
142.251.154.119,192.168.1.35,UDP,443,58851,387
142.250.143.102,192.168.1.35,UDP,443,60710,67
142.250.143.102,192.168.1.35,TCP,443,52650,1012
142.251.154.119,192.168.1.35,UDP,443,58851,1288
142.251.154.119,192.168.1.35,UDP,443,58851,1292
192.168.1.35,142.250.143.102,UDP,60710,443,74
142.251.154.119,192.168.1.35,UDP,443,58851,209
142.251.154.119,192.168.1.35,UDP,443,58851,68
192.168.1.35,142.250.143.102,TCP,52650,443,54
142.251.154.119,192.168.1.35,UDP,443,58851,149
192.168.1.35,142.251.154.119,UDP,58851,443,77
192.168.1.35,208.95.112.1,TCP,62945,80,54
192.168.1.35,142.250.143.95,UDP,54938,443,79
192.168.1.35,142.251.154.119,UDP,58851,443,73
192.168.1.35,142.251.154.119,UDP,58851,443,77
208.95.112.1,192.168.1.35,TCP,80,62945,54
192.168.1.35,142.251.154.119,UDP,58851,443,73
142.250.143.95,192.168.1.35,UDP,443,54938,680
192.168.1.35,142.251.154.119,UDP,58851,443,73
142.250.143.95,192.168.1.35,TCP,443,50571,66
142.250.143.102,192.168.1.35,UDP,443,60710,1288
110.235.231.72,192.168.1.35,UDP,53,63693,203
192.168.1.35,142.250.143.95,TCP,50571,443,54
110.235.231.72,192.168.1.35,UDP,53,56925,148
142.250.143.102,192.168.1.35,UDP,443,60710,1292
142.250.143.102,192.168.1.35,UDP,443,60710,227
192.168.1.35,142.250.143.95,TCP,50571,443,1466
192.168.1.35,142.250.143.95,TCP,50571,443,412
192.168.1.35,142.250.143.102,UDP,60710,443,77
192.168.1.35,142.250.143.95,UDP,54938,443,82
192.168.1.35,142.250.143.95,UDP,54938,443,125
192.168.1.35,142.250.143.95,UDP,54938,443,116
192.168.1.35,142.250.143.95,UDP,54938,443,468
192.168.1.35,142.250.143.102,UDP,60710,443,83
192.168.1.35,208.95.112.1,TCP,50572,80,66
192.168.1.35,110.235.231.72,UDP,50709,53,85
192.168.1.35,110.235.231.72,UDP,62411,53,85
110.235.231.72,192.168.1.35,UDP,53,50709,158
110.235.231.72,192.168.1.35,UDP,53,62411,178
192.168.1.35,142.250.207.142,UDP,65428,443,1292
192.168.1.35,142.250.207.129,UDP,53453,443,1292
192.168.1.35,142.250.207.142,UDP,65428,443,1292
142.250.143.95,192.168.1.35,UDP,443,53144,66
142.251.154.119,192.168.1.35,UDP,443,58851,66
142.250.207.142,192.168.1.35,UDP,443,65428,82
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
192.168.1.35,142.250.207.129,UDP,53453,443,1292
142.250.143.95,192.168.1.35,UDP,443,54938,687
192.168.1.35,142.250.143.95,UDP,54938,443,213
142.250.143.95,192.168.1.35,UDP,443,54938,1013
192.168.1.35,142.250.143.95,UDP,54938,443,75
142.250.143.95,192.168.1.35,UDP,443,54938,163
192.168.1.35,142.250.143.95,UDP,54938,443,75
142.250.143.95,192.168.1.35,UDP,443,54938,69
192.168.1.35,142.250.143.95,UDP,54938,443,73
142.250.143.102,192.168.1.35,UDP,443,60710,65
142.250.143.95,192.168.1.35,TCP,443,50571,54
142.250.143.95,192.168.1.35,TCP,443,50571,54
142.250.143.95,192.168.1.35,TCP,443,50571,4290
192.168.1.35,142.250.143.95,TCP,50571,443,54
142.250.143.95,192.168.1.35,TCP,443,50571,5702
142.250.143.95,192.168.1.35,TCP,443,50571,1107
192.168.1.35,142.250.143.95,TCP,50571,443,54
192.168.1.35,142.250.143.95,TCP,50571,443,144
142.250.207.129,192.168.1.35,UDP,443,53453,82
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
192.168.1.35,142.250.207.142,UDP,65428,443,1292
192.168.1.35,142.250.207.129,UDP,53453,443,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.207.129,192.168.1.35,UDP,443,53453,1292
142.250.143.95,192.168.1.35,UDP,443,54938,67
192.168.1.35,142.250.207.142,UDP,65428,443,81
208.95.112.1,192.168.1.35,TCP,80,49911,58
192.168.1.35,208.95.112.1,TCP,49911,80,54
192.168.1.35,208.95.112.1,TCP,49911,80,211
192.168.1.35,142.250.207.129,UDP,53453,443,81
142.250.143.95,192.168.1.35,TCP,443,50571,1072
192.168.1.35,142.250.207.142,UDP,65428,443,82
192.168.1.35,142.250.207.129,UDP,53453,443,82
192.168.1.35,142.250.207.142,TCP,54161,443,66
208.95.112.1,192.168.1.35,TCP,80,49911,54
142.250.207.142,192.168.1.35,UDP,443,65428,295
142.250.207.142,192.168.1.35,TCP,443,54161,66
192.168.1.35,142.250.207.129,TCP,49910,443,66
192.168.1.35,142.250.143.95,TCP,50571,443,54
192.168.1.35,142.250.207.142,TCP,54161,443,54
192.168.1.35,142.250.207.129,UDP,53453,443,79
142.250.207.129,192.168.1.35,UDP,443,53453,1028
142.250.207.129,192.168.1.35,TCP,443,49910,66
192.168.1.35,142.250.207.142,TCP,54161,443,1466
192.168.1.35,142.250.207.129,TCP,49910,443,54
192.168.1.35,142.250.207.142,TCP,54161,443,367
192.168.1.35,142.250.207.129,TCP,49910,443,1466
192.168.1.35,142.250.207.142,UDP,65428,443,82
192.168.1.35,142.250.207.129,TCP,49910,443,409
192.168.1.35,142.250.207.142,UDP,65428,443,125
192.168.1.35,142.250.207.142,UDP,65428,443,116
192.168.1.35,142.250.207.129,UDP,53453,443,82
192.168.1.35,142.250.207.142,UDP,65428,443,426
192.168.1.35,142.250.207.129,UDP,53453,443,125
142.250.207.142,192.168.1.35,TCP,443,54161,54
142.250.207.142,192.168.1.35,TCP,443,54161,54
142.250.207.142,192.168.1.35,TCP,443,54161,1466
142.250.207.142,192.168.1.35,TCP,443,54161,1466
142.250.207.142,192.168.1.35,TCP,443,54161,1466
192.168.1.35,142.250.207.129,UDP,53453,443,113
192.168.1.35,142.250.207.142,TCP,54161,443,54
142.250.207.142,192.168.1.35,TCP,443,54161,1466
142.250.207.142,192.168.1.35,TCP,443,54161,649
192.168.1.35,142.250.207.129,UDP,53453,443,1288
192.168.1.35,142.250.207.142,TCP,54161,443,54
192.168.1.35,142.250.207.129,UDP,53453,443,452
208.95.112.1,192.168.1.35,TCP,80,50572,58
192.168.1.35,208.95.112.1,TCP,50572,80,54
192.168.1.35,208.95.112.1,TCP,50572,80,211
208.95.112.1,192.168.1.35,TCP,80,50572,54
142.250.207.129,192.168.1.35,UDP,443,53453,1035
142.250.207.129,192.168.1.35,UDP,443,53453,1007
142.250.207.129,192.168.1.35,UDP,443,53453,163
142.250.207.129,192.168.1.35,UDP,443,53453,65
142.250.207.129,192.168.1.35,TCP,443,49910,54
142.250.207.129,192.168.1.35,TCP,443,49910,54
192.168.1.35,142.250.207.142,TCP,54161,443,118
192.168.1.35,208.95.112.1,TCP,50572,80,54
208.95.112.1,192.168.1.35,TCP,80,50572,54
192.168.1.35,208.95.112.1,TCP,54162,80,66
142.250.207.142,192.168.1.35,UDP,443,65428,672
142.250.207.142,192.168.1.35,UDP,443,65428,163
142.250.207.142,192.168.1.35,UDP,443,65428,69
192.168.1.35,142.250.207.129,UDP,53453,443,210
192.168.1.35,142.250.207.142,UDP,65428,443,73
3.135.143.57,192.168.1.35,TCP,443,63952,66
142.250.207.142,192.168.1.35,TCP,443,54161,670
192.168.1.35,142.250.207.129,UDP,53453,443,75
192.168.1.35,142.250.207.142,UDP,65428,443,74
142.250.207.142,192.168.1.35,UDP,443,65428,336
142.250.207.142,192.168.1.35,UDP,443,65428,63
192.168.1.35,142.250.207.129,UDP,53453,443,75
142.250.207.129,192.168.1.35,TCP,443,49910,1466
142.250.207.129,192.168.1.35,TCP,443,49910,1466
142.250.207.129,192.168.1.35,TCP,443,49910,1466
192.168.1.35,142.250.207.142,UDP,65428,443,77
192.168.1.35,142.250.207.129,TCP,49910,443,54
142.250.207.129,192.168.1.35,TCP,443,49910,1466
142.250.207.129,192.168.1.35,TCP,443,49910,1466
142.250.207.129,192.168.1.35,TCP,443,49910,1466
142.250.207.129,192.168.1.35,TCP,443,49910,1466
142.250.207.129,192.168.1.35,TCP,443,49910,930
192.168.1.35,142.250.207.142,UDP,51204,443,1292
192.168.1.35,142.250.207.129,TCP,49910,443,54
192.168.1.35,142.250.207.142,UDP,51204,443,1292
192.168.1.35,142.250.207.129,TCP,49910,443,128
142.250.207.129,192.168.1.35,UDP,443,53453,70
192.168.1.35,142.250.207.142,UDP,51204,443,124
192.168.1.35,142.250.207.129,UDP,53453,443,74
142.250.207.129,192.168.1.35,UDP,443,53453,67
142.250.207.129,192.168.1.35,TCP,443,49910,1034
142.250.143.95,192.168.1.35,UDP,443,54938,365
142.250.143.95,192.168.1.35,UDP,443,54938,63
192.168.1.35,142.250.143.95,UDP,54938,443,77
192.168.1.35,142.250.143.95,UDP,53144,443,1292
192.168.1.35,142.250.143.95,UDP,53144,443,1292
192.168.1.35,142.250.143.95,UDP,53144,443,1292
192.168.1.35,142.250.143.95,UDP,53144,443,123
192.168.1.35,142.250.207.142,TCP,54161,443,54
142.250.207.142,192.168.1.35,UDP,443,51204,82
142.250.207.142,192.168.1.35,UDP,443,51204,1292
142.250.207.142,192.168.1.35,UDP,443,51204,1292
142.250.207.142,192.168.1.35,UDP,443,51204,320
142.250.207.142,192.168.1.35,UDP,443,51204,672
192.178.211.84,192.168.1.35,TCP,443,62944,66
192.168.1.35,142.250.207.142,UDP,51204,443,120
192.168.1.35,142.250.207.129,TCP,49910,443,54
216.239.32.223,192.168.1.35,UDP,443,52958,435
216.239.32.223,192.168.1.35,UDP,443,52958,319
192.168.1.35,216.239.32.223,UDP,52958,443,77
142.250.143.95,192.168.1.35,UDP,443,53144,82
142.250.143.95,192.168.1.35,UDP,443,53144,82
142.250.143.95,192.168.1.35,UDP,443,53144,1292
142.250.143.95,192.168.1.35,UDP,443,53144,1292
142.250.143.95,192.168.1.35,UDP,443,53144,1292
142.250.143.95,192.168.1.35,UDP,443,53144,322
142.250.143.95,192.168.1.35,UDP,443,53144,1012
142.250.143.95,192.168.1.35,UDP,443,54938,66
192.168.1.35,142.250.143.95,UDP,53144,443,120
192.168.1.35,142.250.143.95,UDP,53144,443,73
192.168.1.35,142.250.143.95,UDP,53144,443,1288
192.168.1.35,142.250.143.95,UDP,53144,443,1292
192.168.1.35,142.250.143.95,UDP,53144,443,1292
192.168.1.35,142.250.143.95,UDP,53144,443,284
192.168.1.35,142.250.143.95,UDP,53144,443,224
142.250.143.95,192.168.1.35,UDP,443,53144,67
216.239.32.223,192.168.1.35,UDP,443,52958,66
142.250.143.95,192.168.1.35,UDP,443,53144,162
142.250.143.95,192.168.1.35,UDP,443,53144,67
142.250.143.95,192.168.1.35,UDP,443,53144,67
142.250.143.95,192.168.1.35,UDP,443,53144,67
142.250.143.95,192.168.1.35,UDP,443,53144,71
192.168.1.35,142.250.143.95,UDP,53144,443,73
142.250.207.129,192.168.1.35,UDP,443,53453,1086
142.250.207.129,192.168.1.35,UDP,443,53453,64
192.168.1.35,142.250.207.142,UDP,51204,443,73
192.168.1.35,142.250.207.129,UDP,53453,443,77
192.168.1.35,142.251.154.119,UDP,58851,443,1064
192.168.1.35,142.251.154.119,UDP,58851,443,236
142.250.207.129,192.168.1.35,UDP,443,53453,66
142.251.154.119,192.168.1.35,UDP,443,58851,71
192.168.1.35,208.95.112.1,TCP,61976,80,54
192.168.1.35,142.251.154.119,UDP,58851,443,74
208.95.112.1,192.168.1.35,TCP,80,61976,54
192.168.1.35,208.95.112.1,TCP,49911,80,66
142.250.143.95,192.168.1.35,UDP,443,53144,894
142.250.143.95,192.168.1.35,UDP,443,53144,225
192.168.1.35,142.250.143.95,UDP,53144,443,77
192.168.1.35,3.135.143.57,TCP,63952,443,55
192.168.1.35,110.235.231.72,UDP,56925,53,75
192.168.1.35,110.235.231.72,UDP,63693,53,75
142.251.154.119,192.168.1.35,UDP,443,58851,1288
142.251.154.119,192.168.1.35,UDP,443,58851,1292
142.251.154.119,192.168.1.35,UDP,443,58851,387
142.251.154.119,192.168.1.35,UDP,443,58851,68
142.251.154.119,192.168.1.35,UDP,443,58851,127
142.251.154.119,192.168.1.35,UDP,443,58851,1288
142.251.154.119,192.168.1.35,UDP,443,58851,1292
142.251.154.119,192.168.1.35,UDP,443,58851,209
142.251.154.119,192.168.1.35,UDP,443,58851,68
142.251.154.119,192.168.1.35,UDP,443,58851,149
192.168.1.35,142.251.154.119,UDP,58851,443,77
192.168.1.35,142.251.154.119,UDP,58851,443,73
192.168.1.35,142.251.154.119,UDP,58851,443,77
192.168.1.35,142.251.154.119,UDP,58851,443,73
192.168.1.35,142.251.154.119,UDP,58851,443,73
110.235.231.72,192.168.1.35,UDP,53,63693,203
110.235.231.72,192.168.1.35,UDP,53,56925,148
192.168.1.35,142.250.207.142,UDP,51204,443,1288
192.168.1.35,142.250.207.142,UDP,65428,443,1292
192.168.1.35,142.250.207.142,UDP,51204,443,1292
192.168.1.35,142.250.207.142,UDP,65428,443,1292
142.250.143.95,192.168.1.35,UDP,443,53144,66
142.251.154.119,192.168.1.35,UDP,443,58851,66
142.250.207.142,192.168.1.35,UDP,443,65428,82
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
142.250.207.142,192.168.1.35,UDP,443,65428,1292
192.168.1.35,142.250.207.142,UDP,51204,443,1292
192.168.1.35,142.250.207.142,UDP,65428,443,1292
192.168.1.35,142.250.207.142,UDP,51204,443,506
192.168.1.35,142.250.207.142,UDP,65428,443,81
208.95.112.1,192.168.1.35,TCP,80,49911,58
192.168.1.35,208.95.112.1,TCP,49911,80,54
192.168.1.35,208.95.112.1,TCP,49911,80,211
192.168.1.35,142.250.207.142,UDP,51204,443,550
142.250.207.142,192.168.1.35,UDP,443,65428,66
142.250.207.142,192.168.1.35,UDP,443,51204,67
216.239.32.223,192.168.1.35,TCP,443,54671,66
142.250.207.142,192.168.1.35,UDP,443,51204,162
142.250.207.142,192.168.1.35,UDP,443,51204,67
142.250.207.142,192.168.1.35,UDP,443,51204,67
142.250.207.142,192.168.1.35,UDP,443,51204,67
142.250.207.142,192.168.1.35,UDP,443,51204,71
192.168.1.35,142.250.207.142,UDP,65428,443,82
192.168.1.35,142.250.207.142,UDP,51204,443,73
208.95.112.1,192.168.1.35,TCP,80,54162,58
192.168.1.35,208.95.112.1,TCP,54162,80,54
192.168.1.35,208.95.112.1,TCP,54162,80,211
208.95.112.1,192.168.1.35,TCP,80,54162,54
142.250.207.142,192.168.1.35,UDP,443,51204,896
142.250.207.142,192.168.1.35,UDP,443,51204,119
192.168.1.35,142.250.207.142,TCP,54161,443,66
208.95.112.1,192.168.1.35,TCP,80,49911,54
142.250.207.142,192.168.1.35,UDP,443,65428,295
142.250.207.142,192.168.1.35,TCP,443,54161,66
192.168.1.35,142.250.207.142,UDP,51204,443,77
142.250.207.142,192.168.1.35,UDP,443,51204,66
192.168.1.35,110.235.231.72,UDP,56959,53,81
192.168.1.35,110.235.231.72,UDP,55079,53,81
110.235.231.72,192.168.1.35,UDP,53,56959,154
110.235.231.72,192.168.1.35,UDP,53,55079,209
192.168.1.35,142.250.207.142,TCP,54161,443,54
192.168.1.35,142.250.134.138,UDP,65242,443,1292
192.168.1.35,142.250.207.142,TCP,54161,443,1466
192.168.1.35,142.250.134.138,UDP,65242,443,1292
142.250.134.138,192.168.1.35,UDP,443,65242,82
142.250.134.138,192.168.1.35,UDP,443,65242,1292
142.250.134.138,192.168.1.35,UDP,443,65242,1292
142.250.134.138,192.168.1.35,UDP,443,65242,1292
142.250.134.138,192.168.1.35,UDP,443,65242,1292
142.250.134.138,192.168.1.35,UDP,443,65242,1292
142.250.134.138,192.168.1.35,UDP,443,65242,1292
192.168.1.35,142.250.207.142,TCP,54161,443,367
192.168.1.35,142.250.134.138,UDP,65242,443,1292
192.168.1.35,142.250.207.142,UDP,65428,443,82
192.168.1.35,142.250.134.138,UDP,65242,443,81
192.168.1.35,142.250.207.142,UDP,65428,443,125
192.168.1.35,142.250.134.138,UDP,65242,443,82
142.250.134.138,192.168.1.35,UDP,443,65242,211
192.168.1.35,142.250.207.142,UDP,65428,443,116
192.168.1.35,142.250.134.138,UDP,65242,443,82
192.168.1.35,142.250.207.142,UDP,65428,443,426
142.250.207.142,192.168.1.35,TCP,443,54161,54
142.250.207.142,192.168.1.35,TCP,443,54161,54
142.250.207.142,192.168.1.35,TCP,443,54161,1466
142.250.207.142,192.168.1.35,TCP,443,54161,1466
142.250.207.142,192.168.1.35,TCP,443,54161,1466
192.168.1.35,142.250.134.138,TCP,56420,443,66
192.168.1.35,142.250.207.142,TCP,54161,443,54
142.250.207.142,192.168.1.35,TCP,443,54161,1466
142.250.207.142,192.168.1.35,TCP,443,54161,649
192.168.1.35,142.250.134.138,UDP,65242,443,125
192.168.1.35,142.250.207.142,TCP,54161,443,54
192.168.1.35,142.250.134.138,UDP,65242,443,114
192.168.1.35,142.250.207.142,TCP,54161,443,118
192.168.1.35,208.95.112.1,TCP,50572,80,54
208.95.112.1,192.168.1.35,TCP,80,50572,54
192.168.1.35,208.95.112.1,TCP,54162,80,66
142.250.207.142,192.168.1.35,UDP,443,65428,672
142.250.207.142,192.168.1.35,UDP,443,65428,163
142.250.207.142,192.168.1.35,UDP,443,65428,69
192.168.1.35,142.250.134.138,UDP,65242,443,1288
192.168.1.35,142.250.207.142,UDP,65428,443,73
3.135.143.57,192.168.1.35,TCP,443,63952,66
142.250.207.142,192.168.1.35,TCP,443,54161,670
192.168.1.35,142.250.134.138,UDP,65242,443,104
192.168.1.35,208.95.112.1,TCP,49911,80,54
208.95.112.1,192.168.1.35,TCP,80,49911,54
142.250.134.138,192.168.1.35,TCP,443,56420,66
192.168.1.35,142.250.207.142,UDP,65428,443,74
142.250.207.142,192.168.1.35,UDP,443,65428,336
142.250.207.142,192.168.1.35,UDP,443,65428,63
192.168.1.35,142.250.134.138,TCP,56420,443,54
192.168.1.35,142.250.207.142,UDP,65428,443,77
192.168.1.35,142.250.134.138,TCP,56420,443,1466
192.168.1.35,142.250.207.142,UDP,51204,443,1292
